year,month,district,zone,value
2007,6,CIUDAD LINEAL,QUINTANA,25799
2007,6,CIUDAD LINEAL,COSTILLARES,22813
2007,6,CIUDAD LINEAL,CONCEPCION,21879
2007,6,CIUDAD LINEAL,PUEBLO NUEVO,64655
2007,6,CIUDAD LINEAL,COLINA,6071
2007,7,CIUDAD LINEAL,SAN PASCUAL,19778
2007,7,CIUDAD LINEAL,CONCEPCION,21947
2007,7,CIUDAD LINEAL,COSTILLARES,22874
2007,7,CIUDAD LINEAL,COLINA,6105
2007,7,CIUDAD LINEAL,QUINTANA,25937
2007,7,CIUDAD LINEAL,VENTAS,51854
2007,7,CIUDAD LINEAL,PUEBLO NUEVO,64972
2007,7,CIUDAD LINEAL,SAN JUAN BAUTISTA,12757
2007,7,CIUDAD LINEAL,ATALAYA,1673
2007,8,CIUDAD LINEAL,SAN PASCUAL,19778
2007,8,CIUDAD LINEAL,COSTILLARES,22892
2007,8,CIUDAD LINEAL,QUINTANA,25934
2007,8,CIUDAD LINEAL,VENTAS,51888
2007,8,CIUDAD LINEAL,COLINA,6131
2007,8,CIUDAD LINEAL,ATALAYA,1674
2007,8,CIUDAD LINEAL,SAN JUAN BAUTISTA,12768
2007,8,CIUDAD LINEAL,PUEBLO NUEVO,65006
2007,8,CIUDAD LINEAL,CONCEPCION,21911
2007,9,CIUDAD LINEAL,SAN PASCUAL,19736
2007,9,CIUDAD LINEAL,COLINA,6162
2007,9,CIUDAD LINEAL,PUEBLO NUEVO,64980
2007,9,CIUDAD LINEAL,ATALAYA,1663
2007,9,CIUDAD LINEAL,QUINTANA,25946
2007,9,CIUDAD LINEAL,CONCEPCION,21893
2007,9,CIUDAD LINEAL,COSTILLARES,22865
2007,9,CIUDAD LINEAL,SAN JUAN BAUTISTA,12737
2007,9,CIUDAD LINEAL,VENTAS,51957
2007,10,CIUDAD LINEAL,CONCEPCION,21997
2007,10,CIUDAD LINEAL,SAN PASCUAL,19793
2007,10,CIUDAD LINEAL,SAN JUAN BAUTISTA,12770
2007,10,CIUDAD LINEAL,VENTAS,52185
2007,10,CIUDAD LINEAL,QUINTANA,26118
2007,10,CIUDAD LINEAL,ATALAYA,1660
2007,10,CIUDAD LINEAL,PUEBLO NUEVO,65358
2007,10,CIUDAD LINEAL,COSTILLARES,22911
2007,10,CIUDAD LINEAL,COLINA,6210
2007,11,CIUDAD LINEAL,QUINTANA,26241
2007,11,CIUDAD LINEAL,COSTILLARES,22978
2007,11,CIUDAD LINEAL,SAN PASCUAL,19844
2007,11,CIUDAD LINEAL,PUEBLO NUEVO,65697
2007,11,CIUDAD LINEAL,ATALAYA,1671
2007,11,CIUDAD LINEAL,SAN JUAN BAUTISTA,12821
2007,11,CIUDAD LINEAL,COLINA,6235
2007,11,CIUDAD LINEAL,CONCEPCION,22142
2007,11,CIUDAD LINEAL,VENTAS,52470
2007,12,CIUDAD LINEAL,COLINA,6238
